cmp1_mn_or_mw,cmp2_mn_or_mw,cmp3_mn_or_mw,cmp4_mn_or_mw,value,property,unit,"Temperature, K",cmp_ids,cmp_mole_fractions,cmp_mws
120.0245005,178.1205091,,,-3.795880017,log Conductivity,S/cm,253.14999999999998,"[204.0, 360.0, 225.0]","[0.551524711, 0.290746583, 0.157728707]","[120.0245005, 178.1205091, 195.85]"
120.0245005,178.1205091,,,-3.494850022,log Conductivity,S/cm,263.15,"[204.0, 360.0, 225.0]","[0.551524711, 0.290746583, 0.157728707]","[120.0245005, 178.1205091, 195.85]"
120.0245005,178.1205091,,,-3.167491087,log Conductivity,S/cm,273.15,"[204.0, 360.0, 225.0]","[0.551524711, 0.290746583, 0.157728707]","[120.0245005, 178.1205091, 195.85]"
120.0245005,178.1205091,,,-2.728158393,log Conductivity,S/cm,293.15,"[204.0, 360.0, 225.0]","[0.551524711, 0.290746583, 0.157728707]","[120.0245005, 178.1205091, 195.85]"
120.0245005,178.1205091,,,-2.417936637,log Conductivity,S/cm,313.15,"[204.0, 360.0, 225.0]","[0.551524711, 0.290746583, 0.157728707]","[120.0245005, 178.1205091, 195.85]"
120.0245005,178.1205091,,,-2.176525771,log Conductivity,S/cm,333.15,"[204.0, 360.0, 225.0]","[0.551524711, 0.290746583, 0.157728707]","[120.0245005, 178.1205091, 195.85]"
120.0245005,178.1205091,,,-2.006123085,log Conductivity,S/cm,353.15,"[204.0, 360.0, 225.0]","[0.551524711, 0.290746583, 0.157728707]","[120.0245005, 178.1205091, 195.85]"
120.0245005,178.1205091,,,-4.698970004,log Conductivity,S/cm,243.14999999999998,"[204.0, 360.0, 225.0]","[0.523976024, 0.276223776, 0.1998002]","[120.0245005, 178.1205091, 195.85]"
120.0245005,178.1205091,,,-4.301029996,log Conductivity,S/cm,253.14999999999998,"[204.0, 360.0, 225.0]","[0.523976024, 0.276223776, 0.1998002]","[120.0245005, 178.1205091, 195.85]"
120.0245005,178.1205091,,,-3.853871964,log Conductivity,S/cm,263.15,"[204.0, 360.0, 225.0]","[0.523976024, 0.276223776, 0.1998002]","[120.0245005, 178.1205091, 195.85]"
120.0245005,178.1205091,,,-3.522878745,log Conductivity,S/cm,273.15,"[204.0, 360.0, 225.0]","[0.523976024, 0.276223776, 0.1998002]","[120.0245005, 178.1205091, 195.85]"
120.0245005,178.1205091,,,-2.987162775,log Conductivity,S/cm,293.15,"[204.0, 360.0, 225.0]","[0.523976024, 0.276223776, 0.1998002]","[120.0245005, 178.1205091, 195.85]"
120.0245005,178.1205091,,,-2.600326279,log Conductivity,S/cm,313.15,"[204.0, 360.0, 225.0]","[0.523976024, 0.276223776, 0.1998002]","[120.0245005, 178.1205091, 195.85]"
120.0245005,178.1205091,,,-2.313363731,log Conductivity,S/cm,333.15,"[204.0, 360.0, 225.0]","[0.523976024, 0.276223776, 0.1998002]","[120.0245005, 178.1205091, 195.85]"
120.0245005,178.1205091,,,-2.090979146,log Conductivity,S/cm,353.15,"[204.0, 360.0, 225.0]","[0.523976024, 0.276223776, 0.1998002]","[120.0245005, 178.1205091, 195.85]"
86.07316494,88.01604399,102.0316941,,-3.022276395,log Conductivity,S/cm,213.14999999999998,"[123.0, 212.0, 358.0, 369.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 151.9801855]"
86.07316494,88.01604399,102.0316941,,-2.793174124,log Conductivity,S/cm,223.14999999999998,"[123.0, 212.0, 358.0, 369.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 151.9801855]"
86.07316494,88.01604399,102.0316941,,-2.614393726,log Conductivity,S/cm,233.14999999999998,"[123.0, 212.0, 358.0, 369.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 151.9801855]"
86.07316494,88.01604399,102.0316941,,-2.467245621,log Conductivity,S/cm,243.14999999999998,"[123.0, 212.0, 358.0, 369.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 151.9801855]"
86.07316494,88.01604399,102.0316941,,-2.350665141,log Conductivity,S/cm,253.14999999999998,"[123.0, 212.0, 358.0, 369.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 151.9801855]"
86.07316494,88.01604399,102.0316941,,-2.254925208,log Conductivity,S/cm,263.15,"[123.0, 212.0, 358.0, 369.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 151.9801855]"
86.07316494,88.01604399,102.0316941,,-2.170696227,log Conductivity,S/cm,273.15,"[123.0, 212.0, 358.0, 369.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 151.9801855]"
86.07316494,88.01604399,102.0316941,,-2.034328029,log Conductivity,S/cm,293.15,"[123.0, 212.0, 358.0, 369.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 151.9801855]"
86.07316494,88.01604399,102.0316941,,-1.93404702,log Conductivity,S/cm,313.15,"[123.0, 212.0, 358.0, 369.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 151.9801855]"
86.07316494,88.01604399,102.0316941,,-1.853871964,log Conductivity,S/cm,333.15,"[123.0, 212.0, 358.0, 369.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 151.9801855]"
86.07316494,88.01604399,102.0316941,,-1.78994915,log Conductivity,S/cm,353.15,"[123.0, 212.0, 358.0, 369.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 151.9801855]"
102.0316941,88.01604399,,,-5.0,log Conductivity,S/cm,213.14999999999998,"[358.0, 212.0, 369.0]","[0.556616644, 0.306957708, 0.136425648]","[102.0316941, 88.01604399, 151.9801855]"
102.0316941,88.01604399,,,-4.22184875,log Conductivity,S/cm,223.14999999999998,"[358.0, 212.0, 369.0]","[0.556616644, 0.306957708, 0.136425648]","[102.0316941, 88.01604399, 151.9801855]"
102.0316941,88.01604399,,,-3.677780705,log Conductivity,S/cm,233.14999999999998,"[358.0, 212.0, 369.0]","[0.556616644, 0.306957708, 0.136425648]","[102.0316941, 88.01604399, 151.9801855]"
102.0316941,88.01604399,,,-3.251811973,log Conductivity,S/cm,243.14999999999998,"[358.0, 212.0, 369.0]","[0.556616644, 0.306957708, 0.136425648]","[102.0316941, 88.01604399, 151.9801855]"
102.0316941,88.01604399,,,-2.950781977,log Conductivity,S/cm,253.14999999999998,"[358.0, 212.0, 369.0]","[0.556616644, 0.306957708, 0.136425648]","[102.0316941, 88.01604399, 151.9801855]"
102.0316941,88.01604399,,,-2.721246399,log Conductivity,S/cm,263.15,"[358.0, 212.0, 369.0]","[0.556616644, 0.306957708, 0.136425648]","[102.0316941, 88.01604399, 151.9801855]"
102.0316941,88.01604399,,,-2.534617149,log Conductivity,S/cm,273.15,"[358.0, 212.0, 369.0]","[0.556616644, 0.306957708, 0.136425648]","[102.0316941, 88.01604399, 151.9801855]"
102.0316941,88.01604399,,,-2.248720896,log Conductivity,S/cm,293.15,"[358.0, 212.0, 369.0]","[0.556616644, 0.306957708, 0.136425648]","[102.0316941, 88.01604399, 151.9801855]"
102.0316941,88.01604399,,,-2.048176965,log Conductivity,S/cm,313.15,"[358.0, 212.0, 369.0]","[0.556616644, 0.306957708, 0.136425648]","[102.0316941, 88.01604399, 151.9801855]"
102.0316941,88.01604399,,,-1.89279003,log Conductivity,S/cm,333.15,"[358.0, 212.0, 369.0]","[0.556616644, 0.306957708, 0.136425648]","[102.0316941, 88.01604399, 151.9801855]"
102.0316941,88.01604399,,,-1.772627558,log Conductivity,S/cm,353.15,"[358.0, 212.0, 369.0]","[0.556616644, 0.306957708, 0.136425648]","[102.0316941, 88.01604399, 151.9801855]"
88.01604399,102.0316941,,,-5.0,log Conductivity,S/cm,213.14999999999998,"[212.0, 358.0, 369.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 151.9801855]"
88.01604399,102.0316941,,,-4.301029996,log Conductivity,S/cm,223.14999999999998,"[212.0, 358.0, 369.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 151.9801855]"
88.01604399,102.0316941,,,-3.638272164,log Conductivity,S/cm,233.14999999999998,"[212.0, 358.0, 369.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 151.9801855]"
88.01604399,102.0316941,,,-3.148741651,log Conductivity,S/cm,243.14999999999998,"[212.0, 358.0, 369.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 151.9801855]"
88.01604399,102.0316941,,,-2.866461092,log Conductivity,S/cm,253.14999999999998,"[212.0, 358.0, 369.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 151.9801855]"
88.01604399,102.0316941,,,-2.645891561,log Conductivity,S/cm,263.15,"[212.0, 358.0, 369.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 151.9801855]"
88.01604399,102.0316941,,,-2.460923901,log Conductivity,S/cm,273.15,"[212.0, 358.0, 369.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 151.9801855]"
88.01604399,102.0316941,,,-2.183096161,log Conductivity,S/cm,293.15,"[212.0, 358.0, 369.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 151.9801855]"
88.01604399,102.0316941,,,-1.985479461,log Conductivity,S/cm,313.15,"[212.0, 358.0, 369.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 151.9801855]"
88.01604399,102.0316941,,,-1.834755674,log Conductivity,S/cm,333.15,"[212.0, 358.0, 369.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 151.9801855]"
88.01604399,102.0316941,,,-1.713319031,log Conductivity,S/cm,353.15,"[212.0, 358.0, 369.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 151.9801855]"
86.07316494,88.01604399,102.0316941,,-3.602059991,log Conductivity,S/cm,213.14999999999998,"[123.0, 212.0, 358.0, 151.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 155.9680291]"
86.07316494,88.01604399,102.0316941,,-3.408935393,log Conductivity,S/cm,223.14999999999998,"[123.0, 212.0, 358.0, 151.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 155.9680291]"
86.07316494,88.01604399,102.0316941,,-3.301029996,log Conductivity,S/cm,233.14999999999998,"[123.0, 212.0, 358.0, 151.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 155.9680291]"
86.07316494,88.01604399,102.0316941,,-3.13076828,log Conductivity,S/cm,243.14999999999998,"[123.0, 212.0, 358.0, 151.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 155.9680291]"
86.07316494,88.01604399,102.0316941,,-3.031517051,log Conductivity,S/cm,253.14999999999998,"[123.0, 212.0, 358.0, 151.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 155.9680291]"
86.07316494,88.01604399,102.0316941,,-2.910094889,log Conductivity,S/cm,263.15,"[123.0, 212.0, 358.0, 151.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 155.9680291]"
86.07316494,88.01604399,102.0316941,,-2.872895202,log Conductivity,S/cm,273.15,"[123.0, 212.0, 358.0, 151.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 155.9680291]"
86.07316494,88.01604399,102.0316941,,-2.749579998,log Conductivity,S/cm,293.15,"[123.0, 212.0, 358.0, 151.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 155.9680291]"
86.07316494,88.01604399,102.0316941,,-2.63638802,log Conductivity,S/cm,313.15,"[123.0, 212.0, 358.0, 151.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 155.9680291]"
86.07316494,88.01604399,102.0316941,,-2.55129368,log Conductivity,S/cm,333.15,"[123.0, 212.0, 358.0, 151.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 155.9680291]"
86.07316494,88.01604399,102.0316941,,-2.48148606,log Conductivity,S/cm,353.15,"[123.0, 212.0, 358.0, 151.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 155.9680291]"
88.01604399,46.04186481,,,-2.361510743,log Conductivity,S/cm,263.15,"[212.0, 0.0, 151.0]","[0.563274502, 0.361622231, 0.075103267]","[88.01604399, 46.04186481, 155.9680291]"
88.01604399,46.04186481,,,-2.274088368,log Conductivity,S/cm,273.15,"[212.0, 0.0, 151.0]","[0.563274502, 0.361622231, 0.075103267]","[88.01604399, 46.04186481, 155.9680291]"
88.01604399,46.04186481,,,-2.130181792,log Conductivity,S/cm,293.15,"[212.0, 0.0, 151.0]","[0.563274502, 0.361622231, 0.075103267]","[88.01604399, 46.04186481, 155.9680291]"
88.01604399,46.04186481,,,-2.025488307,log Conductivity,S/cm,313.15,"[212.0, 0.0, 151.0]","[0.563274502, 0.361622231, 0.075103267]","[88.01604399, 46.04186481, 155.9680291]"
88.01604399,46.04186481,,,-1.941573976,log Conductivity,S/cm,333.15,"[212.0, 0.0, 151.0]","[0.563274502, 0.361622231, 0.075103267]","[88.01604399, 46.04186481, 155.9680291]"
88.01604399,46.04186481,,,-1.876475019,log Conductivity,S/cm,353.15,"[212.0, 0.0, 151.0]","[0.563274502, 0.361622231, 0.075103267]","[88.01604399, 46.04186481, 155.9680291]"
102.0316941,46.04186481,,,-2.583359493,log Conductivity,S/cm,253.14999999999998,"[358.0, 0.0, 151.0]","[0.292148509, 0.586122946, 0.121728545]","[102.0316941, 46.04186481, 155.9680291]"
102.0316941,46.04186481,,,-2.472370099,log Conductivity,S/cm,263.15,"[358.0, 0.0, 151.0]","[0.292148509, 0.586122946, 0.121728545]","[102.0316941, 46.04186481, 155.9680291]"
102.0316941,46.04186481,,,-2.379863945,log Conductivity,S/cm,273.15,"[358.0, 0.0, 151.0]","[0.292148509, 0.586122946, 0.121728545]","[102.0316941, 46.04186481, 155.9680291]"
102.0316941,46.04186481,,,-2.230622674,log Conductivity,S/cm,293.15,"[358.0, 0.0, 151.0]","[0.292148509, 0.586122946, 0.121728545]","[102.0316941, 46.04186481, 155.9680291]"
102.0316941,46.04186481,,,-2.127261173,log Conductivity,S/cm,313.15,"[358.0, 0.0, 151.0]","[0.292148509, 0.586122946, 0.121728545]","[102.0316941, 46.04186481, 155.9680291]"
102.0316941,46.04186481,,,-2.042392713,log Conductivity,S/cm,333.15,"[358.0, 0.0, 151.0]","[0.292148509, 0.586122946, 0.121728545]","[102.0316941, 46.04186481, 155.9680291]"
102.0316941,46.04186481,,,-1.974284616,log Conductivity,S/cm,353.15,"[358.0, 0.0, 151.0]","[0.292148509, 0.586122946, 0.121728545]","[102.0316941, 46.04186481, 155.9680291]"
88.01604399,102.0316941,,,-5.0,log Conductivity,S/cm,223.14999999999998,"[212.0, 358.0, 151.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 155.9680291]"
88.01604399,102.0316941,,,-4.698970004,log Conductivity,S/cm,233.14999999999998,"[212.0, 358.0, 151.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 155.9680291]"
88.01604399,102.0316941,,,-3.508638306,log Conductivity,S/cm,243.14999999999998,"[212.0, 358.0, 151.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 155.9680291]"
88.01604399,102.0316941,,,-3.259637311,log Conductivity,S/cm,253.14999999999998,"[212.0, 358.0, 151.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 155.9680291]"
88.01604399,102.0316941,,,-3.070581074,log Conductivity,S/cm,263.15,"[212.0, 358.0, 151.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 155.9680291]"
88.01604399,102.0316941,,,-2.906578315,log Conductivity,S/cm,273.15,"[212.0, 358.0, 151.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 155.9680291]"
88.01604399,102.0316941,,,-2.653647026,log Conductivity,S/cm,293.15,"[212.0, 358.0, 151.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 155.9680291]"
88.01604399,102.0316941,,,-2.462180905,log Conductivity,S/cm,313.15,"[212.0, 358.0, 151.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 155.9680291]"
88.01604399,102.0316941,,,-2.311580178,log Conductivity,S/cm,333.15,"[212.0, 358.0, 151.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 155.9680291]"
88.01604399,102.0316941,,,-2.191789027,log Conductivity,S/cm,353.15,"[212.0, 358.0, 151.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 155.9680291]"
86.03677943,46.04186481,,,-2.366531544,log Conductivity,S/cm,243.14999999999998,"[323.0, 0.0, 242.0]","[0.53010101, 0.389090909, 0.080808081]","[86.03677943, 46.04186481, 286.9332984]"
86.03677943,46.04186481,,,-2.242603971,log Conductivity,S/cm,253.14999999999998,"[323.0, 0.0, 242.0]","[0.53010101, 0.389090909, 0.080808081]","[86.03677943, 46.04186481, 286.9332984]"
86.03677943,46.04186481,,,-2.133712661,log Conductivity,S/cm,263.15,"[323.0, 0.0, 242.0]","[0.53010101, 0.389090909, 0.080808081]","[86.03677943, 46.04186481, 286.9332984]"
86.03677943,46.04186481,,,-2.036684489,log Conductivity,S/cm,273.15,"[323.0, 0.0, 242.0]","[0.53010101, 0.389090909, 0.080808081]","[86.03677943, 46.04186481, 286.9332984]"
86.03677943,46.04186481,,,-1.881735274,log Conductivity,S/cm,293.15,"[323.0, 0.0, 242.0]","[0.53010101, 0.389090909, 0.080808081]","[86.03677943, 46.04186481, 286.9332984]"
86.03677943,46.04186481,,,-1.761201437,log Conductivity,S/cm,313.15,"[323.0, 0.0, 242.0]","[0.53010101, 0.389090909, 0.080808081]","[86.03677943, 46.04186481, 286.9332984]"
86.03677943,46.04186481,,,-1.665546249,log Conductivity,S/cm,333.15,"[323.0, 0.0, 242.0]","[0.53010101, 0.389090909, 0.080808081]","[86.03677943, 46.04186481, 286.9332984]"
86.03677943,46.04186481,,,-1.59465364,log Conductivity,S/cm,353.15,"[323.0, 0.0, 242.0]","[0.53010101, 0.389090909, 0.080808081]","[86.03677943, 46.04186481, 286.9332984]"
88.01604399,102.0316941,,,-3.552841969,log Conductivity,S/cm,233.14999999999998,"[212.0, 358.0, 242.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 286.9332984]"
88.01604399,102.0316941,,,-3.173925197,log Conductivity,S/cm,243.14999999999998,"[212.0, 358.0, 242.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 286.9332984]"
88.01604399,102.0316941,,,-2.91721463,log Conductivity,S/cm,253.14999999999998,"[212.0, 358.0, 242.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 286.9332984]"
88.01604399,102.0316941,,,-2.71219827,log Conductivity,S/cm,263.15,"[212.0, 358.0, 242.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 286.9332984]"
88.01604399,102.0316941,,,-2.552841969,log Conductivity,S/cm,273.15,"[212.0, 358.0, 242.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 286.9332984]"
88.01604399,102.0316941,,,-2.290730039,log Conductivity,S/cm,293.15,"[212.0, 358.0, 242.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 286.9332984]"
88.01604399,102.0316941,,,-2.11407366,log Conductivity,S/cm,313.15,"[212.0, 358.0, 242.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 286.9332984]"
88.01604399,102.0316941,,,-1.970616222,log Conductivity,S/cm,333.15,"[212.0, 358.0, 242.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 286.9332984]"
88.01604399,102.0316941,,,-1.85823677,log Conductivity,S/cm,353.15,"[212.0, 358.0, 242.0]","[0.688073394, 0.220183486, 0.091743119]","[88.01604399, 102.0316941, 286.9332984]"
120.0245005,178.1205091,,,-3.638272164,log Conductivity,S/cm,243.14999999999998,"[204.0, 360.0, 242.0]","[0.598744292, 0.315639269, 0.085616438]","[120.0245005, 178.1205091, 286.9332984]"
120.0245005,178.1205091,,,-3.346787486,log Conductivity,S/cm,253.14999999999998,"[204.0, 360.0, 242.0]","[0.598744292, 0.315639269, 0.085616438]","[120.0245005, 178.1205091, 286.9332984]"
120.0245005,178.1205091,,,-3.096910013,log Conductivity,S/cm,263.15,"[204.0, 360.0, 242.0]","[0.598744292, 0.315639269, 0.085616438]","[120.0245005, 178.1205091, 286.9332984]"
120.0245005,178.1205091,,,-2.906578315,log Conductivity,S/cm,273.15,"[204.0, 360.0, 242.0]","[0.598744292, 0.315639269, 0.085616438]","[120.0245005, 178.1205091, 286.9332984]"
120.0245005,178.1205091,,,-2.588380294,log Conductivity,S/cm,293.15,"[204.0, 360.0, 242.0]","[0.598744292, 0.315639269, 0.085616438]","[120.0245005, 178.1205091, 286.9332984]"
120.0245005,178.1205091,,,-2.374687549,log Conductivity,S/cm,313.15,"[204.0, 360.0, 242.0]","[0.598744292, 0.315639269, 0.085616438]","[120.0245005, 178.1205091, 286.9332984]"
120.0245005,178.1205091,,,-2.200659451,log Conductivity,S/cm,333.15,"[204.0, 360.0, 242.0]","[0.598744292, 0.315639269, 0.085616438]","[120.0245005, 178.1205091, 286.9332984]"
120.0245005,178.1205091,,,-2.065501549,log Conductivity,S/cm,353.15,"[204.0, 360.0, 242.0]","[0.598744292, 0.315639269, 0.085616438]","[120.0245005, 178.1205091, 286.9332984]"
86.07316494,88.01604399,102.0316941,,-3.420216403,log Conductivity,S/cm,253.14999999999998,"[123.0, 212.0, 358.0, 335.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 94.01892283]"
86.07316494,88.01604399,102.0316941,,-3.207608311,log Conductivity,S/cm,263.15,"[123.0, 212.0, 358.0, 335.0]","[0.681630783, 0.171781951, 0.054970224, 0.091617041]","[86.07316494, 88.01604399, 102.0316941, 94.01892283]"
