value,T,Train_Test_Label,property,unit,cmp_ids,cmp_mole_fractions
0.0097,313.15,train,Log viscosity,cP,[1015.0],"[0.0, 1.0]"
0.0025,313.15,train,Log viscosity,cP,"[212.0, 1015.0]","[0.1, 0.9]"
-0.0037,313.15,train,Log viscosity,cP,"[212.0, 1015.0]","[0.2, 0.8]"
-0.0091,313.15,train,Log viscosity,cP,"[212.0, 1015.0]","[0.3, 0.7]"
-0.0136,313.15,train,Log viscosity,cP,"[212.0, 1015.0]","[0.4, 0.6]"
-0.0166,313.15,train,Log viscosity,cP,"[212.0, 1015.0]","[0.5, 0.5]"
-0.0187,313.15,train,Log viscosity,cP,"[212.0, 1015.0]","[0.6, 0.4]"
-0.0201,313.15,train,Log viscosity,cP,"[212.0, 1015.0]","[0.7, 0.3]"
-0.0211,313.15,train,Log viscosity,cP,"[212.0, 1015.0]","[0.8, 0.2]"
-0.0222,313.15,train,Log viscosity,cP,"[212.0, 1015.0]","[0.9, 0.1]"
0.9881,313.15,train,Log viscosity,cP,[1019.0],"[0.0, 1.0]"
0.8865,313.15,train,Log viscosity,cP,"[212.0, 1019.0]","[0.1, 0.9]"
0.7849,313.15,train,Log viscosity,cP,"[212.0, 1019.0]","[0.2, 0.8]"
0.6836,313.15,train,Log viscosity,cP,"[212.0, 1019.0]","[0.3, 0.7]"
0.5816,313.15,train,Log viscosity,cP,"[212.0, 1019.0]","[0.4, 0.6]"
0.4801,313.15,train,Log viscosity,cP,"[212.0, 1019.0]","[0.5, 0.5]"
0.3788,313.15,train,Log viscosity,cP,"[212.0, 1019.0]","[0.6, 0.4]"
0.2778,313.15,train,Log viscosity,cP,"[212.0, 1019.0]","[0.7, 0.3]"
0.1776,313.15,train,Log viscosity,cP,"[212.0, 1019.0]","[0.8, 0.2]"
0.0772,313.15,train,Log viscosity,cP,"[212.0, 1019.0]","[0.9, 0.1]"
-0.1704,310.81666666666666,test,Log viscosity,cP,[1025.0],"[0.0, 1.0]"
0.0524,312.6045454545454,train,Log viscosity,cP,"[212.0, 1025.0]","[0.1, 0.9]"
0.129,308.15,train,Log viscosity,cP,"[212.0, 1025.0]","[0.12, 0.88]"
0.1317,312.6045454545454,train,Log viscosity,cP,"[212.0, 1025.0]","[0.2, 0.8]"
0.1864,308.15,train,Log viscosity,cP,"[212.0, 1025.0]","[0.22, 0.78]"
0.1366,312.6045454545454,train,Log viscosity,cP,"[212.0, 1025.0]","[0.3, 0.7]"
0.1834,308.15,train,Log viscosity,cP,"[212.0, 1025.0]","[0.32, 0.68]"
0.1147,312.6045454545454,train,Log viscosity,cP,"[212.0, 1025.0]","[0.4, 0.6]"
0.1517,308.15,train,Log viscosity,cP,"[212.0, 1025.0]","[0.42, 0.58]"
0.0839,312.6045454545454,train,Log viscosity,cP,"[212.0, 1025.0]","[0.5, 0.5]"
0.1141,308.15,train,Log viscosity,cP,"[212.0, 1025.0]","[0.52, 0.48]"
0.0497,312.6045454545454,train,Log viscosity,cP,"[212.0, 1025.0]","[0.6, 0.4]"
0.0782,308.15,train,Log viscosity,cP,"[212.0, 1025.0]","[0.62, 0.38]"
0.0188,312.6045454545454,train,Log viscosity,cP,"[212.0, 1025.0]","[0.7, 0.3]"
0.0463,308.15,train,Log viscosity,cP,"[212.0, 1025.0]","[0.72, 0.28]"
-0.005,312.6045454545454,train,Log viscosity,cP,"[212.0, 1025.0]","[0.8, 0.2]"
0.021,308.15,train,Log viscosity,cP,"[212.0, 1025.0]","[0.82, 0.18]"
-0.0214,312.6045454545454,train,Log viscosity,cP,"[212.0, 1025.0]","[0.9, 0.1]"
0.0076,308.15,train,Log viscosity,cP,"[212.0, 1025.0]","[0.92, 0.08]"
-0.031,312.6045454545454,train,Log viscosity,cP,[212.0],"[1.0, 0.0]"
0.3705,308.15,train,Log viscosity,cP,[1047.0],"[0.0, 1.0]"
0.3355,308.15,train,Log viscosity,cP,"[212.0, 1047.0]","[0.1, 0.9]"
0.2809,308.15,train,Log viscosity,cP,"[212.0, 1047.0]","[0.2, 0.8]"
0.2234,308.15,train,Log viscosity,cP,"[212.0, 1047.0]","[0.3, 0.7]"
0.1794,308.15,train,Log viscosity,cP,"[212.0, 1047.0]","[0.4, 0.6]"
0.1303,308.15,train,Log viscosity,cP,"[212.0, 1047.0]","[0.5, 0.5]"
0.0973,308.15,train,Log viscosity,cP,"[212.0, 1047.0]","[0.6, 0.4]"
0.0619,308.15,train,Log viscosity,cP,"[212.0, 1047.0]","[0.7, 0.3]"
0.0396,308.15,train,Log viscosity,cP,"[212.0, 1047.0]","[0.8, 0.2]"
0.0162,308.15,train,Log viscosity,cP,"[212.0, 1047.0]","[0.9, 0.1]"
0.8773,308.15,train,Log viscosity,cP,[1051.0],"[0.0, 1.0]"
0.7459,308.15,test,Log viscosity,cP,"[212.0, 1051.0]","[0.1, 0.9]"
0.6128,308.15,test,Log viscosity,cP,"[212.0, 1051.0]","[0.2, 0.8]"
0.486,308.15,test,Log viscosity,cP,"[212.0, 1051.0]","[0.3, 0.7]"
0.3663,308.15,test,Log viscosity,cP,"[212.0, 1051.0]","[0.4, 0.6]"
0.2601,308.15,test,Log viscosity,cP,"[212.0, 1051.0]","[0.5, 0.5]"
0.1584,308.15,test,Log viscosity,cP,"[212.0, 1051.0]","[0.6, 0.4]"
0.0836,308.15,test,Log viscosity,cP,"[212.0, 1051.0]","[0.7, 0.3]"
0.021,308.15,test,Log viscosity,cP,"[212.0, 1051.0]","[0.8, 0.2]"
-0.0227,308.15,test,Log viscosity,cP,"[212.0, 1051.0]","[0.9, 0.1]"
0.6674,308.15,test,Log viscosity,cP,[1055.0],"[0.0, 1.0]"
0.6839,308.15,train,Log viscosity,cP,"[212.0, 1055.0]","[0.1, 0.9]"
0.6504,308.15,train,Log viscosity,cP,"[212.0, 1055.0]","[0.2, 0.8]"
0.5897,308.15,train,Log viscosity,cP,"[212.0, 1055.0]","[0.3, 0.7]"
0.5023,308.15,train,Log viscosity,cP,"[212.0, 1055.0]","[0.4, 0.6]"
0.4096,308.15,train,Log viscosity,cP,"[212.0, 1055.0]","[0.5, 0.5]"
0.3143,308.15,train,Log viscosity,cP,"[212.0, 1055.0]","[0.6, 0.4]"
0.2212,308.15,train,Log viscosity,cP,"[212.0, 1055.0]","[0.7, 0.3]"
0.137,308.15,train,Log viscosity,cP,"[212.0, 1055.0]","[0.8, 0.2]"
0.0573,308.15,train,Log viscosity,cP,"[212.0, 1055.0]","[0.9, 0.1]"
0.3725,308.15,train,Log viscosity,cP,[1056.0],"[0.0, 1.0]"
0.4765,308.15,train,Log viscosity,cP,"[212.0, 1056.0]","[0.1, 0.9]"
0.5427,308.15,train,Log viscosity,cP,"[212.0, 1056.0]","[0.2, 0.8]"
0.4143,308.15,train,Log viscosity,cP,"[212.0, 1056.0]","[0.3, 0.7]"
0.5211,308.15,train,Log viscosity,cP,"[212.0, 1056.0]","[0.4, 0.6]"
0.4573,308.15,train,Log viscosity,cP,"[212.0, 1056.0]","[0.5, 0.5]"
0.3638,308.15,train,Log viscosity,cP,"[212.0, 1056.0]","[0.6, 0.4]"
0.2669,308.15,train,Log viscosity,cP,"[212.0, 1056.0]","[0.7, 0.3]"
0.1697,308.15,train,Log viscosity,cP,"[212.0, 1056.0]","[0.8, 0.2]"
0.0726,308.15,train,Log viscosity,cP,"[212.0, 1056.0]","[0.9, 0.1]"
-0.2627,313.15,train,Log viscosity,cP,"[212.0, 1063.0]","[0.1, 0.9]"
-0.2271,313.15,train,Log viscosity,cP,"[212.0, 1063.0]","[0.2, 0.8]"
-0.1946,313.15,train,Log viscosity,cP,"[212.0, 1063.0]","[0.3, 0.7]"
-0.1648,313.15,train,Log viscosity,cP,"[212.0, 1063.0]","[0.4, 0.6]"
-0.1373,313.15,train,Log viscosity,cP,"[212.0, 1063.0]","[0.5, 0.5]"
-0.1117,313.15,train,Log viscosity,cP,"[212.0, 1063.0]","[0.6, 0.4]"
-0.0878,313.15,train,Log viscosity,cP,"[212.0, 1063.0]","[0.7, 0.3]"
-0.0653,313.15,train,Log viscosity,cP,"[212.0, 1063.0]","[0.8, 0.2]"
-0.044,313.15,train,Log viscosity,cP,"[212.0, 1063.0]","[0.9, 0.1]"
0.2907,298.0,train,Log viscosity,cP,[213.0],"[1.0, 0.0]"
0.4833,298.0,train,Log viscosity,cP,[214.0],"[1.0, 0.0]"
0.2384,298.0,train,Log viscosity,cP,[215.0],"[1.0, 0.0]"
-0.1,298.0,train,Log viscosity,cP,[216.0],"[1.0, 0.0]"
-0.3054,298.0,train,Log viscosity,cP,[217.0],"[1.0, 0.0]"
-0.1048,298.0,train,Log viscosity,cP,[218.0],"[1.0, 0.0]"
-0.306,298.0,train,Log viscosity,cP,[219.0],"[1.0, 0.0]"
0.0088,298.0,train,Log viscosity,cP,[220.0],"[1.0, 0.0]"
-0.1807,298.0,train,Log viscosity,cP,[221.0],"[1.0, 0.0]"
-0.3059,298.0,train,Log viscosity,cP,[222.0],"[1.0, 0.0]"
-0.2264,298.0,train,Log viscosity,cP,[223.0],"[1.0, 0.0]"
-0.1036,298.0,train,Log viscosity,cP,[224.0],"[1.0, 0.0]"
-0.3056,298.0,train,Log viscosity,cP,[225.0],"[1.0, 0.0]"
-0.1123,298.0,train,Log viscosity,cP,[226.0],"[1.0, 0.0]"
1.4029,298.0,train,Log viscosity,cP,[227.0],"[1.0, 0.0]"
1.488,298.0,train,Log viscosity,cP,[228.0],"[1.0, 0.0]"
1.2391,298.0,train,Log viscosity,cP,[229.0],"[1.0, 0.0]"
0.4502,298.0,train,Log viscosity,cP,[230.0],"[1.0, 0.0]"
-0.5561,298.0,train,Log viscosity,cP,[231.0],"[1.0, 0.0]"
-0.4426,298.0,train,Log viscosity,cP,[232.0],"[1.0, 0.0]"
-0.0666,305.65,train,Log viscosity,cP,[350.0],"[0.0, 1.0]"
-0.0891,305.65,test,Log viscosity,cP,"[233.0, 350.0]","[0.1, 0.9]"
-0.1122,305.65,test,Log viscosity,cP,"[233.0, 350.0]","[0.2, 0.8]"
-0.1353,305.65,test,Log viscosity,cP,"[233.0, 350.0]","[0.3, 0.7]"
-0.1583,305.65,test,Log viscosity,cP,"[233.0, 350.0]","[0.4, 0.6]"
-0.181,305.65,test,Log viscosity,cP,"[233.0, 350.0]","[0.5, 0.5]"
-0.2032,305.65,test,Log viscosity,cP,"[233.0, 350.0]","[0.6, 0.4]"
-0.2249,305.65,test,Log viscosity,cP,"[233.0, 350.0]","[0.7, 0.3]"
-0.2464,305.65,test,Log viscosity,cP,"[233.0, 350.0]","[0.8, 0.2]"
-0.268,305.65,test,Log viscosity,cP,"[233.0, 350.0]","[0.9, 0.1]"
-0.2903,305.65,train,Log viscosity,cP,[233.0],"[1.0, 0.0]"
0.1299,303.15,train,Log viscosity,cP,"[233.0, 507.0]","[0.1, 0.9]"
0.0261,303.15,train,Log viscosity,cP,"[233.0, 507.0]","[0.2, 0.8]"
-0.0626,303.15,train,Log viscosity,cP,"[233.0, 507.0]","[0.3, 0.7]"
-0.1367,303.15,train,Log viscosity,cP,"[233.0, 507.0]","[0.4, 0.6]"
-0.1959,303.15,train,Log viscosity,cP,"[233.0, 507.0]","[0.5, 0.5]"
-0.2406,303.15,train,Log viscosity,cP,"[233.0, 507.0]","[0.6, 0.4]"
-0.2707,303.15,train,Log viscosity,cP,"[233.0, 507.0]","[0.7, 0.3]"
-0.2847,303.15,train,Log viscosity,cP,"[233.0, 507.0]","[0.8, 0.2]"
-0.2849,303.15,train,Log viscosity,cP,"[233.0, 507.0]","[0.9, 0.1]"
-0.2708,303.15,train,Log viscosity,cP,[233.0],"[1.0, 0.0]"
-0.4551,303.15,train,Log viscosity,cP,"[233.0, 508.0]","[0.14, 0.86]"
-0.4351,303.15,train,Log viscosity,cP,"[233.0, 508.0]","[0.24, 0.76]"
-0.4148,303.15,train,Log viscosity,cP,"[233.0, 508.0]","[0.34, 0.66]"
-0.394,303.15,train,Log viscosity,cP,"[233.0, 508.0]","[0.44, 0.56]"
-0.373,303.15,train,Log viscosity,cP,"[233.0, 508.0]","[0.54, 0.46]"
-0.3523,303.15,train,Log viscosity,cP,"[233.0, 508.0]","[0.64, 0.36]"
-0.3303,303.15,train,Log viscosity,cP,"[233.0, 508.0]","[0.74, 0.26]"
-0.3082,303.15,train,Log viscosity,cP,"[233.0, 508.0]","[0.84, 0.16]"
-0.2855,303.15,train,Log viscosity,cP,"[233.0, 508.0]","[0.94, 0.06]"
0.4505,303.15,train,Log viscosity,cP,[641.0],"[0.0, 1.0]"
0.2903,303.15,train,Log viscosity,cP,"[233.0, 641.0]","[0.1, 0.9]"
0.1496,303.15,train,Log viscosity,cP,"[233.0, 641.0]","[0.2, 0.8]"
0.0284,303.15,train,Log viscosity,cP,"[233.0, 641.0]","[0.3, 0.7]"
-0.073,303.15,train,Log viscosity,cP,"[233.0, 641.0]","[0.4, 0.6]"
-0.155,303.15,train,Log viscosity,cP,"[233.0, 641.0]","[0.5, 0.5]"
-0.2172,303.15,train,Log viscosity,cP,"[233.0, 641.0]","[0.6, 0.4]"
-0.2603,303.15,train,Log viscosity,cP,"[233.0, 641.0]","[0.7, 0.3]"
-0.2828,303.15,train,Log viscosity,cP,"[233.0, 641.0]","[0.8, 0.2]"
-0.2862,303.15,train,Log viscosity,cP,"[233.0, 641.0]","[0.9, 0.1]"
-0.5288,303.15,train,Log viscosity,cP,"[233.0, 723.0]","[0.1, 0.9]"
-0.5143,303.15,train,Log viscosity,cP,"[233.0, 723.0]","[0.2, 0.8]"
-0.4966,303.15,train,Log viscosity,cP,"[233.0, 723.0]","[0.3, 0.7]"
-0.4766,303.15,train,Log viscosity,cP,"[233.0, 723.0]","[0.4, 0.6]"
-0.4544,303.15,train,Log viscosity,cP,"[233.0, 723.0]","[0.5, 0.5]"
-0.4271,303.15,train,Log viscosity,cP,"[233.0, 723.0]","[0.6, 0.4]"
-0.3084,303.15,train,Log viscosity,cP,"[233.0, 723.0]","[0.7, 0.3]"
-0.2965,303.15,train,Log viscosity,cP,"[233.0, 723.0]","[0.8, 0.2]"
-0.2906,303.15,train,Log viscosity,cP,"[233.0, 723.0]","[0.9, 0.1]"
-0.0443,303.15,train,Log viscosity,cP,[732.0],"[0.0, 1.0]"
-0.0796,303.15,train,Log viscosity,cP,"[233.0, 732.0]","[0.1, 0.9]"
-0.1055,303.15,train,Log viscosity,cP,"[233.0, 732.0]","[0.2, 0.8]"
-0.1261,303.15,train,Log viscosity,cP,"[233.0, 732.0]","[0.3, 0.7]"
-0.1459,303.15,train,Log viscosity,cP,"[233.0, 732.0]","[0.4, 0.6]"
-0.1632,303.15,train,Log viscosity,cP,"[233.0, 732.0]","[0.5, 0.5]"
-0.178,303.15,train,Log viscosity,cP,"[233.0, 732.0]","[0.6, 0.4]"
-0.2013,303.15,train,Log viscosity,cP,"[233.0, 732.0]","[0.7, 0.3]"
-0.2287,303.15,train,Log viscosity,cP,"[233.0, 732.0]","[0.8, 0.2]"
-0.2577,303.15,train,Log viscosity,cP,"[233.0, 732.0]","[0.9, 0.1]"
-0.1842,303.15,train,Log viscosity,cP,[803.0],"[0.0, 1.0]"
-0.2005,303.15,train,Log viscosity,cP,"[233.0, 803.0]","[0.1, 0.9]"
-0.2189,303.15,train,Log viscosity,cP,"[233.0, 803.0]","[0.2, 0.8]"
-0.2336,303.15,train,Log viscosity,cP,"[233.0, 803.0]","[0.3, 0.7]"
-0.2469,303.15,train,Log viscosity,cP,"[233.0, 803.0]","[0.4, 0.6]"
-0.2592,303.15,train,Log viscosity,cP,"[233.0, 803.0]","[0.5, 0.5]"
-0.2694,303.15,train,Log viscosity,cP,"[233.0, 803.0]","[0.6, 0.4]"
-0.277,303.15,train,Log viscosity,cP,"[233.0, 803.0]","[0.7, 0.3]"
-0.2833,303.15,train,Log viscosity,cP,"[233.0, 803.0]","[0.8, 0.2]"
-0.288,303.15,train,Log viscosity,cP,"[233.0, 803.0]","[0.9, 0.1]"
0.4249,308.15,train,Log viscosity,cP,[815.0],"[0.0, 1.0]"
0.2949,308.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.1, 0.9]"
0.3496,298.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.14, 0.86]"
0.1772,308.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.2, 0.8]"
0.2268,298.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.24, 0.76]"
0.0724,308.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.3, 0.7]"
0.1182,298.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.34, 0.66]"
-0.0197,308.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.4, 0.6]"
0.0245,298.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.44, 0.56]"
-0.0993,308.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.5, 0.5]"
-0.0548,298.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.54, 0.46]"
-0.1667,308.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.6, 0.4]"
-0.1199,298.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.64, 0.36]"
-0.2209,308.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.7, 0.3]"
-0.17,298.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.74, 0.26]"
-0.2627,308.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.8, 0.2]"
-0.2062,298.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.84, 0.16]"
-0.2915,308.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.9, 0.1]"
-0.2278,298.15,train,Log viscosity,cP,"[233.0, 815.0]","[0.94, 0.06]"
-0.3536,303.15,train,Log viscosity,cP,[823.0],"[0.0, 1.0]"
-0.3445,303.15,test,Log viscosity,cP,"[233.0, 823.0]","[0.1, 0.9]"
-0.336,303.15,test,Log viscosity,cP,"[233.0, 823.0]","[0.2, 0.8]"
-0.3281,303.15,test,Log viscosity,cP,"[233.0, 823.0]","[0.3, 0.7]"
-0.3208,303.15,test,Log viscosity,cP,"[233.0, 823.0]","[0.4, 0.6]"
-0.314,303.15,test,Log viscosity,cP,"[233.0, 823.0]","[0.5, 0.5]"
-0.3077,303.15,test,Log viscosity,cP,"[233.0, 823.0]","[0.6, 0.4]"
-0.3022,303.15,test,Log viscosity,cP,"[233.0, 823.0]","[0.7, 0.3]"
-0.2971,303.15,test,Log viscosity,cP,"[233.0, 823.0]","[0.8, 0.2]"
-0.2927,303.15,test,Log viscosity,cP,"[233.0, 823.0]","[0.9, 0.1]"
0.0627,303.15,train,Log viscosity,cP,[825.0],"[0.0, 1.0]"
0.0302,303.15,train,Log viscosity,cP,"[233.0, 825.0]","[0.1, 0.9]"
-0.0032,303.15,train,Log viscosity,cP,"[233.0, 825.0]","[0.2, 0.8]"
-0.0378,303.15,train,Log viscosity,cP,"[233.0, 825.0]","[0.3, 0.7]"
-0.073,303.15,train,Log viscosity,cP,"[233.0, 825.0]","[0.4, 0.6]"
-0.1079,303.15,train,Log viscosity,cP,"[233.0, 825.0]","[0.5, 0.5]"
-0.1446,303.15,train,Log viscosity,cP,"[233.0, 825.0]","[0.6, 0.4]"
-0.1808,303.15,train,Log viscosity,cP,"[233.0, 825.0]","[0.7, 0.3]"
-0.2168,303.15,train,Log viscosity,cP,"[233.0, 825.0]","[0.8, 0.2]"
-0.2528,303.15,train,Log viscosity,cP,"[233.0, 825.0]","[0.9, 0.1]"
0.2945,308.15,train,Log viscosity,cP,[830.0],"[0.0, 1.0]"
0.3464,298.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.05, 0.95]"
0.1826,308.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.1, 0.9]"
0.2292,298.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.15, 0.85]"
0.0821,308.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.2, 0.8]"
0.1254,298.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.25, 0.75]"
-0.0066,308.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.3, 0.7]"
0.0347,298.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.35, 0.65]"
-0.084,308.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.4, 0.6]"
-0.0429,298.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.45, 0.55]"
-0.1504,308.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.5, 0.5]"
-0.1074,298.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.55, 0.45]"
-0.2045,308.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.6, 0.4]"
-0.1581,298.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.65, 0.35]"
-0.2476,308.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.7, 0.3]"
-0.1964,298.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.75, 0.25]"
-0.2792,308.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.8, 0.2]"
-0.2209,298.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.85, 0.15]"
-0.299,308.15,train,Log viscosity,cP,"[233.0, 830.0]","[0.9, 0.1]"
-0.2298,303.15,train,Log viscosity,cP,"[233.0, 845.0]","[0.14, 0.86]"
-0.2408,303.15,train,Log viscosity,cP,"[233.0, 845.0]","[0.24, 0.76]"
-0.2506,303.15,train,Log viscosity,cP,"[233.0, 845.0]","[0.34, 0.66]"
-0.2585,303.15,train,Log viscosity,cP,"[233.0, 845.0]","[0.44, 0.56]"
-0.2644,303.15,train,Log viscosity,cP,"[233.0, 845.0]","[0.54, 0.46]"
-0.2691,303.15,train,Log viscosity,cP,"[233.0, 845.0]","[0.64, 0.36]"
-0.2722,303.15,train,Log viscosity,cP,"[233.0, 845.0]","[0.74, 0.26]"
-0.2734,303.15,train,Log viscosity,cP,"[233.0, 845.0]","[0.84, 0.16]"
-0.2729,303.15,train,Log viscosity,cP,"[233.0, 845.0]","[0.94, 0.06]"
0.3479,308.15,train,Log viscosity,cP,[847.0],"[0.0, 1.0]"
0.3882,298.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.06, 0.94]"
0.268,308.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.1, 0.9]"
0.3035,298.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.16, 0.84]"
0.191,308.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.2, 0.8]"
0.2236,298.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.26, 0.74]"
0.1174,308.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.3, 0.7]"
0.1478,298.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.36, 0.64]"
0.0468,308.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.4, 0.6]"
0.0764,298.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.46, 0.54]"
-0.0203,308.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.5, 0.5]"
0.0093,298.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.56, 0.44]"
-0.0844,308.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.6, 0.4]"
-0.0534,298.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.66, 0.34]"
-0.1455,308.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.7, 0.3]"
-0.1115,298.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.76, 0.24]"
-0.203,308.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.8, 0.2]"
-0.1652,298.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.86, 0.14]"
-0.2573,308.15,train,Log viscosity,cP,"[233.0, 847.0]","[0.9, 0.1]"
0.1467,308.15,train,Log viscosity,cP,[913.0],"[0.0, 1.0]"
0.0891,308.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.1, 0.9]"
0.1494,298.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.15, 0.85]"
0.0342,308.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.2, 0.8]"
0.0861,298.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.25, 0.75]"
-0.018,308.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.3, 0.7]"
0.0279,298.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.35, 0.65]"
-0.0672,308.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.4, 0.6]"
-0.0256,298.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.45, 0.55]"
-0.1138,308.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.5, 0.5]"
-0.0748,298.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.55, 0.45]"
-0.1585,308.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.6, 0.4]"
-0.1184,298.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.65, 0.35]"
-0.2003,308.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.7, 0.3]"
-0.1576,298.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.75, 0.25]"
-0.2396,308.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.8, 0.2]"
-0.1913,298.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.85, 0.15]"
-0.274,308.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.9, 0.1]"
-0.2189,298.15,train,Log viscosity,cP,"[233.0, 913.0]","[0.95, 0.05]"
-0.1256,305.65,train,Log viscosity,cP,[925.0],"[0.0, 1.0]"
-0.1486,305.65,train,Log viscosity,cP,"[233.0, 925.0]","[0.1, 0.9]"
-0.172,305.65,train,Log viscosity,cP,"[233.0, 925.0]","[0.2, 0.8]"
-0.1945,305.65,train,Log viscosity,cP,"[233.0, 925.0]","[0.3, 0.7]"
-0.2147,305.65,train,Log viscosity,cP,"[233.0, 925.0]","[0.4, 0.6]"
-0.2325,305.65,train,Log viscosity,cP,"[233.0, 925.0]","[0.5, 0.5]"
-0.248,305.65,train,Log viscosity,cP,"[233.0, 925.0]","[0.6, 0.4]"
-0.2609,305.65,train,Log viscosity,cP,"[233.0, 925.0]","[0.7, 0.3]"
-0.2718,305.65,train,Log viscosity,cP,"[233.0, 925.0]","[0.8, 0.2]"
-0.2813,305.65,train,Log viscosity,cP,"[233.0, 925.0]","[0.9, 0.1]"
0.0941,308.15,train,Log viscosity,cP,[956.0],"[0.0, 1.0]"
0.1579,298.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.06, 0.94]"
0.0346,308.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.1, 0.9]"
0.0885,298.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.16, 0.84]"
-0.0206,308.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.2, 0.8]"
0.0259,298.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.26, 0.74]"
-0.0719,308.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.3, 0.7]"
-0.0297,298.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.36, 0.64]"
-0.1184,308.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.4, 0.6]"
-0.0796,298.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.46, 0.54]"
-0.1608,308.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.5, 0.5]"
-0.1225,298.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.56, 0.44]"
-0.1989,308.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.6, 0.4]"
-0.1593,298.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.66, 0.34]"
-0.2323,308.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.7, 0.3]"
-0.1886,298.15,train,Log viscosity,cP,"[233.0, 956.0]","[0.76, 0.24]"
